Longitude,Latitude,Supervisor District,Police District,Analysis Neighborhood
-122.4237399828557,37.72875993614553,11.0,Ingleside,Excelsior
-122.42373098580642,37.780611621569214,5.0,Northern,Western Addition
-122.4236995042576,37.77344373605483,6.0,Northern,Hayes Valley
-122.42369429622924,37.733582435442514,9.0,Ingleside,Bernal Heights
-122.42368845647026,37.78874577625599,2.0,Northern,Western Addition
-122.42367722050628,37.74871092947879,8.0,Mission,Mission
-122.42365507596732,37.80528698382421,2.0,Central,Russian Hill
-122.42364130874256,37.75996737508222,9.0,Mission,Mission
-122.42364033383056,37.7366901339571,9.0,Ingleside,Bernal Heights
-122.42361294279786,37.7591642268858,9.0,Mission,Mission
-122.42360129831424,37.79669105830072,3.0,Northern,Marina
-122.42360075718068,37.753535030407726,8.0,Mission,Mission
-122.42359407328958,37.78827973195545,2.0,Northern,Western Addition
-122.42358528931022,37.73288964767617,9.0,Ingleside,Bernal Heights
-122.42358024068248,37.73988370405613,8.0,Ingleside,Bernal Heights
-122.4235413079694,37.77967358513161,5.0,Northern,Western Addition
-122.42353498869592,37.77223581387494,6.0,Southern,Hayes Valley
-122.42350866976491,37.728206720689464,11.0,Ingleside,Excelsior
-122.42349797394562,37.787805208040346,2.0,Northern,Western Addition
-122.423488532466,37.75836454766479,8.0,Mission,Mission
-122.42348641495892,37.732261252752224,9.0,Ingleside,Bernal Heights
-122.42346605424164,37.80435492381118,2.0,Central,Russian Hill
-122.42345251793948,37.75756490811037,9.0,Mission,Mission
-122.4234482640356,37.77921343388754,5.0,Northern,Western Addition
-122.4234307559999,37.74169519797964,9.0,Ingleside,Bernal Heights
-122.42341305643612,37.79573710834212,3.0,Northern,Russian Hill
-122.42340359434829,37.78733916252147,2.0,Northern,Western Addition
-122.42336725813212,37.75757006215989,8.0,Mission,Mission
-122.42335402580974,37.77874737106934,5.0,Northern,Hayes Valley
-122.42335265868996,37.738601489255814,9.0,Ingleside,Bernal Heights
-122.42335239558255,37.72783247523369,11.0,Ingleside,Excelsior
-122.42333489741378,37.77147797080469,8.0,Southern,Mission
-122.42333060702008,37.75676878006035,8.0,Mission,Mission
-122.42332549527096,37.72513813748507,11.0,Ingleside,Excelsior
-122.42330825256188,37.7868683661603,2.0,Northern,Western Addition
-122.42328556239951,37.742294531866975,8.0,Ingleside,Bernal Heights
-122.4232814566486,37.76646479082014,9.0,Mission,Mission
-122.4232749629552,37.80341263868431,2.0,Northern,Russian Hill
-122.42324371431738,37.73081870224356,11.0,Ingleside,Excelsior
-122.42322714846914,37.79481735431752,3.0,Northern,Russian Hill
-122.42321453596976,37.755970966730814,9.0,Mission,Mission
-122.4231810012334,37.755169793091,8.0,Mission,Mission
-122.42316555401516,37.77781524516056,5.0,Northern,Hayes Valley
-122.42315187554075,37.735927988404285,9.0,Ingleside,Bernal Heights
-122.42314596595548,37.76982082445955,9.0,Southern,Mission
-122.42312222797332,37.72727721972297,11.0,Ingleside,Excelsior
-122.4231169863442,37.73735790354421,9.0,Ingleside,Bernal Heights
-122.42311242181232,37.76484329795315,9.0,Mission,Mission
-122.42308990816927,37.740641885209456,9.0,Ingleside,Bernal Heights
-122.42308780639962,37.802489735410575,3.0,Northern,Russian Hill
-122.42307492896887,37.76322118233464,9.0,Mission,Mission
-122.4230732312264,37.777349480706235,5.0,Northern,Hayes Valley
-122.42306213798886,37.754375197396186,8.0,Mission,Mission
-122.42304880529804,37.79393500415544,3.0,Northern,Russian Hill
-122.42304255365347,37.74311399941621,8.0,Ingleside,Bernal Heights
-122.42302846551908,37.75356917984707,8.0,Mission,Mission
-122.42297990126346,37.762229126060866,9.0,Mission,Mission
-122.42297815011956,37.77688352592902,5.0,Northern,Hayes Valley
-122.42295533494624,37.76161711991717,9.0,Mission,Mission
-122.42293382075994,37.78501442255851,2.0,Northern,Western Addition
-122.42290957373044,37.7527776178032,9.0,Mission,Mission
-122.42290179923349,37.80155805140089,3.0,Northern,Russian Hill
-122.42289378669996,37.80060119948848,3.0,Northern,Russian Hill
-122.42289332760808,37.7091622050236,10.0,Ingleside,Visitacion Valley
-122.42288272520396,37.727909037091585,11.0,Ingleside,Excelsior
-122.42288271370651,37.77641581671472,5.0,Northern,Hayes Valley
-122.4228793855614,37.76001342273663,9.0,Mission,Mission
-122.4228788338116,37.751971624347846,8.0,Mission,Mission
-122.42287647725853,37.7343695956446,9.0,Ingleside,Bernal Heights
-122.42287120287322,37.79305000181304,3.0,Northern,Pacific Heights
-122.42285341516848,37.76485894922523,9.0,Mission,Mission
-122.42285286392637,37.73839876477536,9.0,Ingleside,Bernal Heights
-122.42284057840082,37.741027406919294,9.0,Ingleside,Bernal Heights
-122.42284047352749,37.72659711465119,11.0,Bayview,Excelsior
-122.422838087476,37.78454660878887,2.0,Northern,Western Addition
-122.4228300683772,37.72394419349765,11.0,Ingleside,Excelsior
-122.42278763487914,37.77594986170828,5.0,Northern,Hayes Valley
-122.4227748916327,37.76162810081617,9.0,Mission,Mission
-122.42277486654204,37.764038921203024,9.0,Mission,Mission
-122.42274548079064,37.784083675367185,2.0,Northern,Western Addition
-122.42272561201122,37.750372239652755,8.0,Mission,Mission
-122.42271316003152,37.800624154211846,3.0,Northern,Russian Hill
-122.42269416444952,37.79217464375832,3.0,Northern,Nob Hill
-122.42269309431568,37.77548653205515,5.0,Northern,Hayes Valley
-122.4226879103892,37.73520496878443,9.0,Ingleside,Bernal Heights
-122.42266944640758,37.74394224018153,9.0,Ingleside,Noe Valley
-122.42266589997467,37.72882232211079,11.0,Ingleside,Excelsior
-122.42261969178954,37.77250281646585,6.0,Southern,Mission
-122.42259804363692,37.77502069532915,5.0,Northern,Hayes Valley
-122.42257106316356,37.74877289682655,8.0,Mission,Mission
-122.4225579822023,37.78315142705044,2.0,Northern,Western Addition
-122.42253633242392,37.80447319069931,2.0,Central,Russian Hill
-122.42252693136084,37.80256133353724,2.0,Northern,Russian Hill
-122.42252634633256,37.77159510239282,6.0,Southern,Mission
-122.4225252159745,37.799693671684,3.0,Northern,Russian Hill
-122.4225149453702,37.79128889031163,3.0,Northern,Nob Hill
-122.42250335426388,37.72926199041675,11.0,Ingleside,Excelsior
-122.42250219093546,37.77455093061696,6.0,Northern,Hayes Valley
-122.42250004196389,37.73077258556439,11.0,Ingleside,Excelsior
-122.42248736491136,37.74801344882507,8.0,Ingleside,Mission
-122.42246374465972,37.78268536745206,2.0,Northern,Western Addition
-122.42243884694496,37.74475879541879,9.0,Ingleside,Bernal Heights
-122.42241142068325,37.76165021917327,9.0,Mission,Mission
-122.42240711807445,37.77408497416307,6.0,Northern,Hayes Valley
-122.42238353723675,37.74717191411707,8.0,Ingleside,Noe Valley
-122.42237832292422,37.7338427940057,9.0,Ingleside,Bernal Heights
-122.42236949505478,37.782219236755296,2.0,Northern,Western Addition
-122.42236646065211,37.741760487793414,9.0,Ingleside,Bernal Heights
-122.42236482023112,37.769867697086454,9.0,Southern,Mission
-122.4223449942736,37.7280475530148,11.0,Bayview,Excelsior
-122.42234250868592,37.725395088398606,11.0,Ingleside,Excelsior
-122.42233695100904,37.79876157820869,3.0,Northern,Russian Hill
-122.42232895626928,37.79036965855657,3.0,Northern,Nob Hill
-122.42232783315468,37.80357497164917,2.0,Northern,Russian Hill
-122.42231206867004,37.77361912904158,6.0,Northern,Hayes Valley
-122.42231065611328,37.7463765189734,9.0,Ingleside,Noe Valley
-122.42230830373131,37.76927768510462,9.0,Southern,Mission
-122.4222928427292,37.80259121526466,2.0,Northern,Russian Hill
-122.42226516300823,37.70892735637913,,Ingleside,Visitacion Valley
-122.42225824893173,37.76005095817204,9.0,Mission,Mission
-122.42225815617913,37.76875414311542,9.0,Mission,Mission
-122.42225558925044,37.74030154722006,9.0,Ingleside,Bernal Heights
-122.42224083209324,37.71131669257075,10.0,Ingleside,Visitacion Valley
-122.42221829226034,37.7455788126339,9.0,Ingleside,Noe Valley
-122.42219917520208,37.7681396823622,9.0,Mission,Mission
-122.42218671176371,37.78128638629654,2.0,Central,Western Addition
-122.42214777604056,37.79782495065773,3.0,Northern,Russian Hill
-122.42214537963808,37.788942623294176,2.0,Northern,Western Addition
-122.4221208078308,37.73515284656982,9.0,Ingleside,Bernal Heights
-122.42208679403626,37.780821047158554,2.0,Northern,Western Addition
-122.42208378590404,37.74219755183286,9.0,Ingleside,Bernal Heights
-122.4220560186136,37.797370645495434,3.0,Northern,Russian Hill
-122.42204381448558,37.76653957529556,9.0,Mission,Mission
-122.4220273293475,37.733140442947494,9.0,Ingleside,Bernal Heights
-122.4220068226566,37.80549664761133,2.0,Central,Russian Hill
-122.42199256231348,37.78035498338629,5.0,Northern,Western Addition
-122.4219767668337,37.743979453094994,9.0,Ingleside,Bernal Heights
-122.42196876280964,37.74237539724614,9.0,Ingleside,Bernal Heights
-122.42196431314674,37.765720754921674,9.0,Mission,Mission
-122.42196430928628,37.73243322137778,9.0,Ingleside,Bernal Heights
-122.421960911778,37.79689974673389,3.0,Northern,Russian Hill
-122.42194124860256,37.77303605003146,6.0,Northern,Hayes Valley
-122.42194037566324,37.788968773950536,3.0,Tenderloin,Nob Hill
-122.42189157233491,37.77989010577922,5.0,Northern,Western Addition
-122.42188644715362,37.76491737717617,9.0,Mission,Mission
-122.4218524259622,37.726854768221045,11.0,Ingleside,Excelsior
-122.42184696192996,37.724198857936834,11.0,Bayview,McLaren Park
-122.42181531681592,37.80456490339354,2.0,Central,Russian Hill
-122.4217681680622,37.79594540193314,3.0,Northern,Russian Hill
-122.42176481318378,37.78706157746915,3.0,Northern,Nob Hill
-122.42175810558996,37.78754813874876,3.0,Northern,Nob Hill
-122.42175318184944,37.73108466829767,11.0,Ingleside,Excelsior
-122.4217498823547,37.7880272139735,3.0,Northern,Nob Hill
-122.42174766641084,37.771641822183554,6.0,Southern,Mission
-122.4217416810084,37.74058073209826,9.0,Ingleside,Bernal Heights
-122.4217407934518,37.732743281861126,9.0,Ingleside,Bernal Heights
-122.4217315225388,37.7632997673923,9.0,Mission,Mission
-122.42173050251604,37.73135209710203,11.0,Ingleside,Portola
-122.42170930842168,37.778956863808695,5.0,Northern,Hayes Valley
-122.42170442499987,37.74641224852813,9.0,Ingleside,Noe Valley
-122.42168044914008,37.74282117323275,9.0,Ingleside,Bernal Heights
-122.42166247826908,37.76257883049033,9.0,Mission,Mission
-122.4216516281444,37.71028620218089,10.0,Ingleside,Visitacion Valley
-122.42161733099788,37.708743053503085,,Ingleside,Visitacion Valley
-122.42159661723846,37.728875964511126,11.0,Ingleside,Excelsior
-122.4215951527104,37.75204680877511,8.0,Mission,Mission
-122.42158275659315,37.79502734453366,3.0,Northern,Russian Hill
-122.42158253573476,37.76991775799648,9.0,Southern,Mission
-122.42157840187744,37.761700908167974,9.0,Mission,Mission
-122.4215701166973,37.78661895979627,3.0,Northern,Western Addition
-122.42155971686208,37.7870872505264,3.0,Northern,Nob Hill
-122.42154550644946,37.752856084070395,9.0,Mission,Mission
-122.42153129641213,37.76657054026182,9.0,Mission,Mission
-122.42152069939276,37.77802075980921,5.0,Northern,Hayes Valley
-122.42151787285762,37.753660456321256,9.0,Mission,Mission
-122.42148545138262,37.74312266332609,9.0,Ingleside,Bernal Heights
-122.42148036693388,37.80269492337929,3.0,Central,Russian Hill
-122.42147652251305,37.75446561896239,9.0,Mission,Mission
-122.42147017947352,37.769338797436966,9.0,Mission,Mission
-122.42145567265348,37.765751485196375,9.0,Mission,Mission
-122.42144085857488,37.72931097837952,11.0,Ingleside,Excelsior
-122.4214375871418,37.75044969361965,8.0,Mission,Mission
-122.42143524799776,37.755268221673894,9.0,Mission,Mission
-122.42142612556296,37.777559629844944,5.0,Northern,Hayes Valley
-122.42142521378148,37.760101292412216,9.0,Mission,Mission
-122.42140560685644,37.74723063357115,9.0,Ingleside,Bernal Heights
-122.42140435740022,37.79414397920346,3.0,Northern,Russian Hill
-122.42139093531742,37.74996246352752,8.0,Ingleside,Mission
-122.42138147669483,37.76494788696337,9.0,Mission,Mission
-122.42137337495188,37.78616615811754,3.0,Northern,Western Addition
-122.42136452349546,37.76819010858081,9.0,Mission,Mission
-122.42135851558989,37.72830165631449,11.0,Ingleside,Excelsior
-122.42135621316896,37.725653117805784,11.0,Ingleside,Excelsior
-122.42135541826262,37.759372452792256,9.0,Mission,Mission
-122.42133043276549,37.77709097125577,5.0,Northern,Hayes Valley
-122.42128446199904,37.74885044177842,8.0,Mission,Mission
-122.42127173012832,37.758498507780814,9.0,Mission,Mission
-122.42126413817044,37.741313721042445,9.0,Ingleside,Bernal Heights
-122.42125755912416,37.80175841597838,3.0,Northern,Russian Hill
-122.4212354408906,37.77662574731759,5.0,Northern,Hayes Valley
-122.42123215696752,37.773523379813106,6.0,Northern,Mission
-122.42122998219769,37.7932578668955,3.0,Northern,Russian Hill
-122.42121645936334,37.7852326274979,5.0,Northern,Tenderloin
-122.42119386585362,37.75770141568826,9.0,Mission,Mission
-122.42114842518583,37.77615876396203,5.0,Northern,Hayes Valley
-122.42114296980318,37.752074434177075,9.0,Mission,Mission
-122.4211175415534,37.75690200843489,9.0,Mission,Mission
-122.4211100744414,37.77168007322626,6.0,Southern,Mission
-122.42110199148522,37.73983095192511,9.0,Ingleside,Bernal Heights
-122.4210804554898,37.73725978865716,9.0,Ingleside,Bernal Heights
-122.42106807582994,37.772343919036,6.0,Southern,Mission
-122.42106330054844,37.800833809357144,3.0,Central,Russian Hill
-122.42105326145904,37.77569523157464,5.0,Northern,Hayes Valley
-122.42105287513704,37.792383252181914,3.0,Northern,Russian Hill
-122.42104114274726,37.756101805523016,9.0,Mission,Mission
-122.42101751556471,37.78430272931328,5.0,Northern,Tenderloin
-122.42100836115098,37.783824117317494,5.0,Northern,Western Addition
-122.42100292414472,37.7101038026481,10.0,Bayview,Visitacion Valley
-122.42099140358678,37.73653551948741,9.0,Ingleside,Bernal Heights
-122.42098538332708,37.75047697109587,8.0,Mission,Mission
-122.42097982083872,37.74175011887779,9.0,Ingleside,Bernal Heights
-122.42097712514904,37.78335207440854,2.0,Northern,Western Addition
-122.42096409369464,37.75529478092247,9.0,Mission,Mission
-122.42094490708136,37.7313085739579,11.0,Ingleside,Excelsior
-122.42093864733586,37.769917550675686,9.0,Mission,Mission
-122.4209265086304,37.70854867224069,,Ingleside,Visitacion Valley
-122.42090127191872,37.76497689783835,9.0,Mission,Mission
-122.42090062557529,37.76262485915728,9.0,Mission,Mission
-122.42089366066374,37.74403763134634,9.0,Ingleside,Bernal Heights
-122.42088263735474,37.79990243551584,3.0,Central,Russian Hill
-122.42087318515296,37.79149585408994,3.0,Northern,Nob Hill
-122.42086738004042,37.7271123032615,11.0,Ingleside,Excelsior
-122.42086115172629,37.72445421336073,11.0,Ingleside,Excelsior
-122.42085915076044,37.77475982065911,6.0,Northern,Hayes Valley
-122.42085632973154,37.74022084711135,9.0,Ingleside,Bernal Heights
-122.42083230232652,37.748877690160015,8.0,Mission,Mission
-122.42083185184008,37.78337048750076,5.0,Out of SF,Tenderloin
-122.42081700428416,37.78289412114938,5.0,Northern,Tenderloin
-122.42081273666224,37.761747492495125,9.0,Mission,Mission
-122.42081213698864,37.753703092703674,9.0,Mission,Mission
-122.42081045853568,37.78241705359624,2.0,Northern,Western Addition
-122.42077661599431,37.76822562446765,9.0,Mission,Mission
-122.42075989402896,37.77429439631743,6.0,Southern,Hayes Valley
-122.42069262583904,37.74219092383285,9.0,Ingleside,Bernal Heights
-122.42068880256538,37.79897105582768,3.0,Central,Russian Hill
-122.42068738428432,37.79057825823802,3.0,Northern,Nob Hill
-122.42065953512214,37.7601475526778,9.0,Mission,Mission
-122.420638250988,37.78196076502422,5.0,Northern,Western Addition
-122.42063784502452,37.7666245156216,9.0,Mission,Mission
-122.42063320186512,37.7986930493189,3.0,Central,Russian Hill
-122.42058060938771,37.76499626872751,9.0,Mission,Mission
-122.42057594383598,37.74237215729363,9.0,Ingleside,Bernal Heights
-122.42056328951432,37.729385170472085,11.0,Ingleside,Excelsior
-122.42055996630992,37.806657732348235,2.0,Central,Russian Hill
-122.42050700685434,37.750505825050176,8.0,Mission,Mission
-122.42050683395422,37.758544720385714,9.0,Mission,Mission
-122.42050128453936,37.79803346093516,3.0,Central,Russian Hill
-122.42049344331696,37.78962043718497,3.0,Northern,Nob Hill
-122.42048249299624,37.76500219593699,9.0,Mission,Mission
-122.42043281853437,37.76337555115752,9.0,Mission,Mission
-122.4204012466872,37.78916509300792,3.0,Northern,Nob Hill
-122.4203998011102,37.772871946404145,6.0,Southern,Mission
-122.42038669832851,37.74267871399155,9.0,Ingleside,Bernal Heights
-122.420382423844,37.740956354282865,9.0,Ingleside,Bernal Heights
-122.4203744468594,37.72855512801819,11.0,Ingleside,Excelsior
-122.42037124081826,37.72591079193979,11.0,Ingleside,Excelsior
-122.42036904750552,37.80572025485464,3.0,Central,Russian Hill
-122.42035762201184,37.74649204457983,9.0,Ingleside,Bernal Heights
-122.42035371212135,37.74890653000977,9.0,Mission,Mission
-122.42034629626365,37.79903669080035,3.0,Central,Russian Hill
-122.42034436943888,37.77177024896362,6.0,Southern,Mission
-122.42033834189472,37.75694890668612,9.0,Mission,Mission
-122.4203215399238,37.70991221077565,10.0,Ingleside,Visitacion Valley
-122.420316884613,37.79710887520866,3.0,Northern,Russian Hill
-122.42030688368688,37.788699045143865,3.0,Northern,Nob Hill
-122.42027504572214,37.73998455650765,9.0,Ingleside,Bernal Heights
-122.42026978486813,37.80523676382582,3.0,Central,Russian Hill
-122.42025546027398,37.780576217006235,5.0,Tenderloin,Tenderloin
-122.42025428037208,37.77435867382556,6.0,Southern,Mission
-122.4202237586656,37.73505812716872,9.0,Ingleside,Bernal Heights
-122.42021440147944,37.76266631459156,9.0,Mission,Mission
-122.42021043633936,37.788222699672026,3.0,Northern,Nob Hill
-122.42020180073544,37.71018703835025,10.0,Ingleside,Visitacion Valley
